1;LEITUNGSSTRANG
2;V1;12E_970_000_K;L0L;3727 (g);~;CU: 1496 (g);Al: 0 (g)
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.
3;99003;X.MFAR.._XB.E595.2_10_1;XB.E595.2;LSS_B;10;1-44F;N_907_647_01;-;XA.K.1;KI;23;1-36H;N_907_647_01;-;N_037_095_7;-;-;1109;BL/GR;0,35;X.MFAR..;x;x;-;99003
3;99004;D.LIN_BCM_1.._XC.E595.2_3_1;XC.E595.2;LSS_C;3;1-41E;N_907_647_01;-;XB.J519.3;BCM_B;17;1-32G;N_907_647_01;-;N_037_096_1;-;-;955;GN/GE;0,35;D.LIN_BCM_1..;x;-;x;99004
1;LTGS.INNENLEUCHTE
2;V1;12E_970_113_AD;L0L+3FA+9E1;47 (g);;CU: 35 (g);Al: 0 (g)
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.
3;113007;V.30G.._C55_1_1;C55;SP_KFL_1;1;1-39J;-;-;XA.J519.3;BCM_A;65;1-29F;N_105_114_01;-;N_037_003_9;-;-;973;RT/SW;0,5;V.30G..;x;113007
3;113010;S.TK.._XA.W1.1._1_1_1;XA.W1.1._1;INL_1;1;1-47G;N_906_844_01;-;XA.J519.3;BCM_A;4;1-29F;N_105_112_01;-;N_037_008_9;-;-;1907;BR/SW;0,5;S.TK..;x;113010
3;113012;M.31..MB_K-M7_C1_234_1_1;234;SP_31C7_3;1;1-35E;-;-;XA.W1.1._1;INL_1;3;1-47G;N_906_843_01;-;N_037_098_8;-;-;1880;BR;0,35;M.31..MB_K-M7_C1;x;113012
3;113016;V.30G.._XA.W1.1._1_2_1;XA.W1.1._1;INL_1;2;1-47G;N_906_844_01;-;C55;SP_KFL_1;1;1-39J;-;-;N_037_003_9;-;-;2564;RT/SW;0,5;V.30G..;x;113016
1;LTGS.KOFFERRAUMLEU
2;V1;12E_970_125_N;L0L+9E1;71 (g);;CU: 53 (g);Al: 0 (g)
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.
3;125001;S.DF_HK_VR.._83_1_2;83;SP_KFL_2;1;1-39J;-;-;XA.W3.2;KFL;1;1-58G;N_103_358_01;-;N_037_005_3;-;-;2958;BL/RT;0,5;S.DF_HK_VR..;x;125001
3;125002;V.30G.._XA.W3.2_2_1;XA.W3.2;KFL;2;1-58G;N_103_358_01;-;C55;SP_KFL_1;1;1-39J;-;-;N_037_003_9;-;-;2973;RT/SW;0,5;V.30G..;x;125002
3;125003;S.DF_HK_VR.._83_1_3;83;SP_KFL_2;1;1-39J;-;-;XA.J519.3;BCM_A;31;1-29F;N_907_649_01;-;N_037_005_3;-;-;988;BL/RT;0,5;S.DF_HK_VR..;x;125003
3;125008;S.DF_HK_VR.._83_1_1;83;SP_KFL_2;1;1-39J;-;-;THKL.1B1;KS_HKL2_1;4;1-56D;N_103_361_01;-;N_037_005_3;-;-;3318;BL/RT;0,5;S.DF_HK_VR..;x;125008
1;LTGS.EINPARKHILFE
2;V1;12E_970_161_C;L0L+7X1+8TC;130 (g);;CU: 78 (g);Al: 0 (g)
2;V2;12E_970_161_E;L0L+7X0+8TC;17 (g);;CU: 0 (g);Al: 0 (g)
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;V2;Ltg-Nr.
3;161001;S.LSP-..EPH_XA.J446.3_2_1;XA.J446.3;PDC_A;2;1-54H;N_907_647_01;-;XA.H15.1;LSP_PDC;2;1-55G;N_907_647_01;-;N_037_090_8;-;-;448;WS/BR;0,35;S.LSP-..EPH;x;-;161001
3;161002;S.LSP+..EPH_XA.J446.3_10_1;XA.J446.3;PDC_A;10;1-54H;N_907_647_01;-;XA.H15.1;LSP_PDC;1;1-55G;N_907_647_01;-;N_037_090_3;-;-;448;WS/RT;0,35;S.LSP+..EPH;x;-;161002
3;161003;M.31..MB_K-M12_A1_XA.J446.3_8_1;XA.J446.3;PDC_A;8;1-54H;N_907_649_01;-;260;SP_31H;1;1-55J;-;-;N_037_008_8;-;-;221;BR;0,5;M.31..MB_K-M12_A1;x;-;161003
3;161004;V.15A..SC_F10_XA.J446.3_1_1;XA.J446.3;PDC_A;1;1-54H;N_907_647_01;-;XA.SC.1;SITR;10A;1-30H;N_906_843_01;-;N_037_099_6;-;-;3544;SW/GN;0,35;V.15A..SC_F10;x;-;161004
3;161005;V.15..ZAS_E1_A38_1_2;A38;SP_15_05;1;1-40F;-;-;XA.SC.1;SITR;10B;1-30H;N_906_845_01;-;N_037_039_9;-;-;694;SW;1,5;V.15..ZAS_E1;x;-;161005
3;161006;V.SP..EPH_THRR.1A1_1_1;THRR.1A1;KS_PDC_1;1;1-63H;N_105_111_03;357_972_740_E;XC.J446.3;PDC_C;11;1-55H;N_907_647_01;-;N_037_097_3;-;-;1341;GR/RT;0,35;V.SP..EPH;x;-;161006
3;161007;S.10..EPH_hm_THRR.1A1_5_1;THRR.1A1;KS_PDC_1;5;1-63H;N_105_111_03;357_972_740_E;XC.J446.3;PDC_C;3;1-55H;N_907_647_01;-;N_037_096_1;-;-;1341;GN/GE;0,35;S.10..EPH_hm;x;-;161007
3;161008;S.10..EPH_hr_THRR.1A1_4_1;THRR.1A1;KS_PDC_1;4;1-63H;N_105_111_03;357_972_740_E;XC.J446.3;PDC_C;4;1-55H;N_907_647_01;-;N_037_099_1;-;-;1341;SW/GE;0,35;S.10..EPH_hr;x;-;161008
3;161009;S.10..EPH_hl_THRR.1A1_3_1;THRR.1A1;KS_PDC_1;3;1-63H;N_105_111_03;357_972_740_E;XC.J446.3;PDC_C;5;1-55H;N_907_647_01;-;N_037_094_1;-;-;1341;VI/GE;0,35;S.10..EPH_hl;x;-;161009
3;161010;M.31-SM..EPH_THRR.1A1_2_1;THRR.1A1;KS_PDC_1;2;1-63H;N_105_111_03;357_972_740_E;XC.J446.3;PDC_C;8;1-55H;N_907_647_01;-;N_037_097_8;-;-;1341;GR/BR;0,35;M.31-SM..EPH;x;-;161010
3;161011;D.CAN_A_H.._XA.J446.3_6_1;XA.J446.3;PDC_A;6;1-54H;N_907_647_01;-;E123;SP_CANHA1;1;1-38F;-;-;N_901_916_03;SL161001;1-or/sw;3509;OR/SW;0,35;D.CAN_A_H..;x;-;161011
3;161012;D.CAN_A_L.._XA.J446.3_15_1;XA.J446.3;PDC_A;15;1-54H;N_907_647_01;-;E124;SP_CANLA2;1;1-38F;-;-;N_901_916_03;SL161001;2-or/br;3464;OR/BR;0,35;D.CAN_A_L..;x;-;161012
1;LTGS.STECKDOSE
2;V1;12E_970_175_B;L0L+9JD;4 (g);;CU: 3 (g);Al: 0 (g)
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.
3;175001;V.58d..BCM_B4_A19_1_2;A19;SP_58_1;1;1-37D;-;-;XA.U1.1;ZIG;3;1-43E;N_907_325_01;-;N_037_097_5;-;-;729;GR/BL;0,35;V.58d..BCM_B4;x;175001
1;LTGS.SERVOLENKUNG
2;V1;12E_970_180_D;L0L;372 (g);;CU: 277 (g);Al: 0 (g)
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.
3;180001;M.31..MB_K-M13_A1_XA.639.1_1_1;XA.639.1;MB_13_1;1;1-38H;N_017_017_2;-;XA.J500.1;CEPS_A;1;1-33D;N_106_867_02;-;N_101_627_04;-;-;1269;BR;10;M.31..MB_K-M13_A1;x;180001
3;180003;V.30A..SA_E1_XE.SA.4_1_1;XE.SA.4;HSB_E1;1;1-20G;N_907_619_01;-;XA.J500.1;CEPS_A;2;1-33D;N_106_867_02;-;N_101_627_03;-;-;1365;RT/SW;10;V.30A..SA_E1;x;180003
3;180004;V.15A..SC_F16_B13_1_1;B13;SP_15A_S;1;1-34E;-;-;XB.J500.1;CEPS_B;3;1-34E;N_105_111_01;-;N_037_098_6;-;-;90;BR/GN;0,35;V.15A..SC_F16;x;180004
3;180005;D.CAN_A_L.._XB.J500.1_1_1;XB.J500.1;CEPS_B;1;1-34E;N_105_111_01;-;E124;SP_CANLA2;1;1-38F;-;-;N_901_916_03;SL180001;2-or/br;537;OR/BR;0,35;D.CAN_A_L..;x;180005
3;180006;D.CAN_A_H.._XB.J500.1_2_1;XB.J500.1;CEPS_B;2;1-34E;N_105_111_01;-;E123;SP_CANHA1;1;1-38F;-;-;N_901_916_03;SL180001;1-or/sw;581;OR/SW;0,35;D.CAN_A_H..;x;180006
1;LTGS.HORN
2;V1;12E_970_191_F;L0L+8Y4;83 (g);;CU: 52 (g);Al: 0 (g)
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.
3;191001;M.31..MB_K-M3_A1_XA.H2.2_2_1;XA.H2.2;FHT;2;1-15C;N_104_427_01;357_972_741;119;SP_31JA_S;1;1-21C;-;-;N_037_028_8;-;-;1051;BR;1;M.31..MB_K-M3_A1;x;191001
3;191005;V.71b.._XA.H2.2_1_1;XA.H2.2;FHT;1;1-15C;N_104_428_01;357_972_741_A;XA.J519.3;BCM_A;72;1-29F;N_105_118_01;-;N_037_039_1;-;-;2640;SW/GE;1,5;V.71b..;x;191005
1;LTGS.CARDSYSTEM
2;V1;12E_970_217;L0L+F0Q;123 (g);;CU: 74 (g);Al: 0 (g)
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.
3;217001;V.30A..SA_D1_XA.ST1.1_1A_1;XA.ST1.1;SITR_4;1A;1-34G;N_907_327_01;-;507;SP_30_03;1;1-30H;-;-;N_037_033_3;-;-;330;RT;1,5;V.30A..SA_D1;x;217001
3;217002;V.15..ZAS_E1_XA.ST1.1_2A_1;XA.ST1.1;SITR_4;2A;1-34G;N_907_326_01;-;A192;SP_15_07;1;1-39F;-;-;N_037_029_9;-;-;642;SW;1;V.15..ZAS_E1;x;217002
3;217003;M.31..MB_K-M9_A1.1_249_1_2;249;SP_31_CDIS;1;1-38A;-;-;B445;SP_31BA1;1;1-41A;-;-;N_037_028_8;-;-;231;BR;1;M.31..MB_K-M9_A1.1;x;217003
3;217005;V.30A.._TS29.1B1_1_1;TS29.1B1;KS_HSK;1;1-34A;N_907_647_01;-;B156;SP_30A_CDIS;1;1-35B;-;-;N_037_093_1;-;-;544;RT/GE;0,35;V.30A..;x;217005
3;217006;M.31..MB_K-M9_A1.1_249_1_1;249;SP_31_CDIS;1;1-38A;-;-;TS29.1B1;KS_HSK;2;1-34A;N_907_647_01;-;N_037_098_8;-;-;250;BR;0,35;M.31..MB_K-M9_A1.1;x;217006
3;217007;D.CANHP.._XA.J676.1_10_1;XA.J676.1;CDIS_A;10;1-37A;N_907_647_01;-;TS29.1B1;KS_HSK;3;1-34A;N_907_647_01;-;N_901_916_19;SL217007;1-or/bl;475;OR/BL;0,35;D.CANHP..;x;217007
3;217008;D.CANLP.._XA.J676.1_26_1;XA.J676.1;CDIS_A;26;1-37A;N_907_647_01;-;TS29.1B1;KS_HSK;4;1-34A;N_907_647_01;-;N_901_916_19;SL217007;2-or/br;475;OR/BR;0,35;D.CANLP..;x;217008
3;217009;V.30A.._XA.ST1.1_1B_1;XA.ST1.1;SITR_4;1B;1-34G;N_907_326_01;-;B156;SP_30A_CDIS;1;1-35B;-;-;N_037_023_1;-;-;1164;RT/GE;1;V.30A..;x;217009
3;217010;V.15A.._XA.ST1.1_2B_1;XA.ST1.1;SITR_4;2B;1-34G;N_907_326_01;-;B157;SP_15A_CDIS;1;1-35B;-;-;N_037_009_5;-;-;1149;SW/BL;0,5;V.15A..;x;217010
3;217011;D.CANHK.._XA.J676.1_3_1;XA.J676.1;CDIS_A;3;1-37A;N_907_647_01;-;A146;SP_CANHK;1;1-37F;-;-;N_901_916_04;SL217011;1-or/gn;1635;OR/GN;0,35;D.CANHK..;x;217011
3;217012;D.CANLK.._XA.J676.1_19_1;XA.J676.1;CDIS_A;19;1-37A;N_907_647_01;-;A147;SP_CANLK;1;1-36F;-;-;N_901_916_04;SL217011;2-or/br;1558;OR/BR;0,35;D.CANLK..;x;217012
3;217013;D.CAN_A_H.._E123_1_7;E123;SP_CANHA1;1;1-38F;-;-;XA.J676.1;CDIS_A;8;1-37A;N_907_647_01;-;N_901_916_03;SL217013;1-or/sw;1660;OR/SW;0,35;D.CAN_A_H..;x;217013
3;217014;D.CAN_A_L.._E124_1_7;E124;SP_CANLA2;1;1-38F;-;-;XA.J676.1;CDIS_A;24;1-37A;N_907_647_01;-;N_901_916_03;SL217013;2-or/br;1615;OR/BR;0,35;D.CAN_A_L..;x;217014
3;217015;V.15A.._XA.J676.1_14_1;XA.J676.1;CDIS_A;14;1-37A;N_907_647_01;-;B157;SP_15A_CDIS;1;1-35B;-;-;N_037_099_5;-;-;654;SW/BL;0,35;V.15A..;x;217015
3;217016;V.15A.._XA.J676.1_30_1;XA.J676.1;CDIS_A;30;1-37A;N_907_647_01;-;B157;SP_15A_CDIS;1;1-35B;-;-;N_037_099_5;-;-;654;SW/BL;0,35;V.15A..;x;217016
3;217017;V.30A.._XA.J676.1_15_1;XA.J676.1;CDIS_A;15;1-37A;N_907_647_01;-;B156;SP_30A_CDIS;1;1-35B;-;-;N_037_093_1;-;-;639;RT/GE;0,35;V.30A..;x;217017
3;217018;V.30A.._XA.J676.1_31_1;XA.J676.1;CDIS_A;31;1-37A;N_907_647_01;-;B156;SP_30A_CDIS;1;1-35B;-;-;N_037_093_1;-;-;639;RT/GE;0,35;V.30A..;x;217018
3;217019;M.31..MB_K-M9_A1.1_XA.J676.1_16_1;XA.J676.1;CDIS_A;16;1-37A;N_907_647_01;-;249;SP_31_CDIS;1;1-38A;-;-;N_037_098_8;-;-;345;BR;0,35;M.31..MB_K-M9_A1.1;x;217019
3;217020;M.31..MB_K-M9_A1.1_XA.J676.1_32_1;XA.J676.1;CDIS_A;32;1-37A;N_907_647_01;-;249;SP_31_CDIS;1;1-38A;-;-;N_037_098_8;-;-;345;BR;0,35;M.31..MB_K-M9_A1.1;x;217020
1;LTGS.FRONTSCH.HZG.
2;V1;12E_970_219_B;L0L+4GX;241 (g);;CU: 114 (g);Al: 0 (g)
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.
3;219001;S.ANF_FSHR.._XA.J519.3_50_1;XA.J519.3;BCM_A;50;1-29F;N_907_647_01;-;XA.J47.1;R_FSH1_E;1;1-35J;N_105_116_01;-;N_037_099_8;-;-;348;SW/BR;0,35;S.ANF_FSHR..;x;219001
3;219002;M.31..MB_K-M7_C1_234_1_2;234;SP_31C7_3;1;1-35E;-;-;XA.J47.1;R_FSH1_E;2;1-35J;N_105_116_01;-;N_037_098_8;-;-;449;BR;0,35;M.31..MB_K-M7_C1;x;219002
3;219003;V.30A..SD_F11_XA.J47.1_3_1;XA.J47.1;R_FSH1_E;3;1-35J;N_105_118_01;-;XA.SD.1;SITR_3;11A;1-37E;N_907_327_01;-;N_037_043_8;-;-;595;RT/BR;2,5;V.30A..SD_F11;x;219003
3;219004;V.87A_FSHR.._A82_1_3;A82;SP_86_FSH_E;1;1-35F;-;-;XA.J47.1;R_FSH1_E;5;1-35J;N_105_118_01;-;N_037_049_8;-;-;318;SW/BR;2,5;V.87A_FSHR..;x;219004
3;219005;V.87A_FSHR.._A82_1_2;A82;SP_86_FSH_E;1;1-35F;-;-;XA.J611.1;R_FSH2_E;1;1-33H;N_105_118_01;-;N_037_049_8;-;-;353;SW/BR;2,5;V.87A_FSHR..;x;219005
3;219006;M.31..MB_K-M7_C1_234_1_3;234;SP_31C7_3;1;1-35E;-;-;XA.J611.1;R_FSH2_E;2;1-33H;N_105_117_01;-;N_037_008_8;-;-;484;BR;0,5;M.31..MB_K-M7_C1;x;219006
3;219007;V.30A..SD_F12_XA.J611.1_3_1;XA.J611.1;R_FSH2_E;3;1-33H;N_105_118_01;-;XA.SD.1;SITR_3;12A;1-37E;N_907_327_01;-;N_037_043_0;-;-;630;RT/WS;2,5;V.30A..SD_F12;x;219007
3;219008;V.87A_FSHR2.._XA.J611.1_5_1;XA.J611.1;R_FSH2_E;5;1-33H;N_105_118_01;-;XB.Z2.2;FSH_E;2;1-21D;N_907_327_02;357_972_742_B;N_037_049_0;-;-;1220;SW/WS;2,5;V.87A_FSHR2..;x;219008
3;219009;V.87A_FSHR.._A82_1_1;A82;SP_86_FSH_E;1;1-35F;-;-;XB.Z2.2;FSH_E;1;1-21D;N_907_327_02;357_972_742_B;N_037_049_8;-;-;1067;SW/BR;2,5;V.87A_FSHR..;x;219009
1;LTGS.REGENSENSOR
2;V1;12E_970_249_D;L0L;44 (g);;CU: 35 (g);Al: 0 (g)
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.
3;249004;M.31..MB_K-M7_C1_XA.G397.1._1_2_1;XA.G397.1._1;RGS_E_1;2;1-49E;N_907_649_01;-;136;SP_31C7_2;1;1-35F;-;-;N_037_018_8;-;-;2239;BR;0,75;M.31..MB_K-M7_C1;x;249004
3;249005N;D.LIN_BUS.._XA.G397.1._1_3_1;XA.G397.1._1;RGS_E_1;3;1-49E;N_907_649_01;-;B130;SP_LIN_D;1;1-40F;-;-;N_037_004_0;-;-;1859;VI/WS;0,5;D.LIN_BUS..;x;249005N
3;249006;V.30A..SD_F08_A1_1_2;A1;SP_30A_LM_E;1;1-36F;-;-;XA.G397.1._1;RGS_E_1;1;1-49E;N_907_647_01;-;N_037_093_1;-;-;2162;RT/GE;0,35;V.30A..SD_F08;x;249006
1;LTGS.INTERNET
2;V1;12E_970_283_E;L0L+EL1;204 (g);;CU: 109 (g);Al: 0 (g)
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.
3;283001;V.30A..SD_F01_XA.J794.1_1_1;XA.J794.1;OCU;1;1-45C;N_907_647_01;-;XA.SD.1;SITR_3;1A;1-37E;N_907_325_01;-;N_037_093_0;-;-;2875;RT/WS;0,35;V.30A..SD_F01;x;283001
3;283002;M.31..MB_K-M9_A1.1_XA.J794.1_26_1;XA.J794.1;OCU;26;1-45C;N_907_649_01;-;XA.43.1._9_2;MB_9_2;1;1-43B;N_017_506_3;-;N_037_008_8;-;-;976;BR;0,5;M.31..MB_K-M9_A1.1;x;283002
3;283003;V.30A..SA_D1_P1_1_1;P1;SP_30_02;1;1-31H;-;-;XA.SD.1;SITR_3;1;1-37E;N_907_327_01;-;N_037_043_3;-;-;525;RT;2,5;V.30A..SA_D1;x;283003
3;283004;D.CANHK.._A146_1_3;A146;SP_CANHK;1;1-37F;-;-;XA.J794.1;OCU;14;1-45C;N_907_647_01;-;N_901_916_04;SL283001;1-or/gn;2687;OR/GN;0,35;D.CANHK..;x;283004
3;283005;D.CANLK.._A147_1_3;A147;SP_CANLK;1;1-36F;-;-;XA.J794.1;OCU;2;1-45C;N_907_647_01;-;N_901_916_04;SL283001;2-or/br;2610;OR/BR;0,35;D.CANLK..;x;283005
3;283014;A.ANTENNE..GSM_XB.RX5.1._2_1_1;XB.RX5.1._2;ANT_GSM;1;1-58F;-;-;XB.J794.1._1;OCUB;1;1-47C;-;-;N_909_934_01;SL283006;1-Signal;3395;ND;0,37;A.ANTENNE..GSM;x;283014
3;283015;S.SCHIRM..GSM_XB.RX5.1._2_2_1;XB.RX5.1._2;ANT_GSM;2;1-58F;-;-;XB.J794.1._1;OCUB;2;1-47C;-;-;N_909_934_01;SL283006;2-Schirm;3395;SW;0,5;S.SCHIRM..GSM;x;283015
3;283016;A.ANTENNE..GPS_XC.RX5.1._2_1_1;XC.RX5.1._2;ANT_GPS;1;1-57F;-;-;XB.J794.1._1;OCUB;3;1-47C;-;-;N_909_934_01;SL283007;1-Signal;3375;ND;0,37;A.ANTENNE..GPS;x;283016
3;283017;S.SCHIRM..GPS_XC.RX5.1._2_2_1;XC.RX5.1._2;ANT_GPS;2;1-57F;-;-;XB.J794.1._1;OCUB;4;1-47C;-;-;N_909_934_01;SL283007;2-Schirm;3375;SW;0,5;S.SCHIRM..GPS;x;283017
1;LTGS.MIKROFON
2;V1;12E_970_285_D;L0L+3FA+9ZX;46 (g);;CU: 22 (g);Al: 0 (g)
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.
3;285001;S.Mik+..INF_XB.R.5_1_1;XB.R.5;RAD_B1;1;1-39B;N_907_649_01;-;V54;SP_MIK;1;1-39C;-;-;N_037_000_0;-;-;315;WS;0,5;S.Mik+..INF;x;285001
3;285002;S.Mik-..INF_XB.R.5_7_1;XB.R.5;RAD_B1;7;1-39B;N_907_649_01;-;V55;SP_SCHIRM;1;1-39C;-;-;N_037_009_9;-;-;285;SW;0,5;S.Mik-..INF;x;285002
3;285015;S.Mik+..INF_XA.R74.1._3_2_1;XA.R74.1._3;MIK_1_1;2;1-49G;N_103_358_01;-;V60;SP_MIK_3;1;1-48G;-;-;N_037_000_0;-;-;159;WS;0,5;S.Mik+..INF;x;285015
3;285016;S.Mik-..INF_XA.R74.1._3_1_1;XA.R74.1._3;MIK_1_1;1;1-49G;N_103_358_01;-;V61;SP_SCHIRM_3;1;1-48G;-;-;N_037_009_9;-;-;189;SW;0,5;S.Mik-..INF;x;285016
3;285019;S.Mik+..INF_V54_1_1;V54;SP_MIK;1;1-39C;-;-;V60;SP_MIK_3;1;1-48G;-;-;N_105_784_01;SL285005;1-Signal;2515;BLK;0,14;S.Mik+..INF;x;285019
3;285020;S.Mik-..INF_V55_1_1;V55;SP_SCHIRM;1;1-39C;-;-;V61;SP_SCHIRM_3;1;1-48G;-;-;N_105_784_01;SL285005;2-Schirm;2515;SW;0,5;S.Mik-..INF;x;285020
1;LTGS.SCHNITTSTELLE
2;V1;12E_970_295;L0L+UI5;79 (g);;CU: 31 (g);Al: 0 (g)
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.
3;295008;V.USB_5V.._XC.R.5_3_1;XC.R.5;RAD_C1;3;1-38D;N_907_649_01;-;XA.U41.2;USB_1;6;1-40D;N_907_649_01;-;N_037_013_5;-;-;566;RT/BL;0,75;V.USB_5V..;x;295008
3;295009;M.USB_GND...1_XC.R.5_4_1;XC.R.5;RAD_C1;4;1-38D;N_907_649_01;-;XA.U41.2;USB_1;7;1-40D;N_907_649_01;-;N_037_019_5;-;-;566;SW/BL;0,75;M.USB_GND...1;x;295009
3;295010;V.USB_D+.._XH.R.5_1_1;XH.R.5;RAD_H1_1;1;1-37B;UNI_CONT_AU_FLK;-;XA.U41.2;USB_1;4;1-40D;-;-;N_107_889_01;SL295001;4-sw;670;SW;0,5;V.USB_D+..;x;295010
3;295011;S.10..USB_XH.R.5_2_1;XH.R.5;RAD_H1_1;2;1-37B;UNI_CONT_AU_FLK;-;XA.U41.2;USB_1;3;1-40D;-;-;N_107_889_01;SL295001;1-gn;670;GN;0,5;S.10..USB;x;295011
3;295012;M.USB_D-.._XH.R.5_3_1;XH.R.5;RAD_H1_1;3;1-37B;UNI_CONT_AU_FLK;-;XA.U41.2;USB_1;2;1-40D;-;-;N_107_889_01;SL295001;2-rt;670;RT;0,5;M.USB_D-..;x;295012
3;295013;M.USB_GND.._XH.R.5_4_1;XH.R.5;RAD_H1_1;4;1-37B;UNI_CONT_AU_FLK;-;XA.U41.2;USB_1;1;1-40D;-;-;N_107_889_01;SL295001;3-bl;670;BL;0,5;M.USB_GND..;x;295013
3;295014;S.USB_Shield.._XH.R.5_5S_1;XH.R.5;RAD_H1_1;5S;1-37B;SCHIRM;-;XA.U41.2;USB_1;5S;1-40D;-;-;N_107_889_01;SL295001;5-sw;670;SW;1,13;S.USB_Shield..;x;295014
1;LTGS.KAMERA
2;V1;12E_970_327;L0L+KA0;125 (g);;CU: 54 (g);Al: 0 (g)
2;V2;12E_970_327_A;L0L+KA1;327 (g);~;CU: 168 (g);Al: 0 (g)
2;V3;12S_970_327;L0L;89 (g);~;CU: 35 (g);Al: 0 (g)
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;V2;V3;Ltg-Nr.
3;327001;V.58..KZL_XB.J519.3_7_1;XB.J519.3;BCM_B;7;1-32G;N_105_112_01;-;A53;SP_KZL;1;1-53J;-;-;N_037_007_5;-;-;3362;GR/BL;0,5;V.58..KZL;x;x;-;327001
3;327002;M.31..MB_K-M12_A1_260_1_3;260;SP_31H;1;1-55J;-;-;XA.X4.2;KZL_L;1;1-64G;N_105_112_03;357_972_740_E;N_037_008_8;-;-;1685;BR;0,5;M.31..MB_K-M12_A1;x;-;-;327002
3;327003;M.31..MB_K-M12_A1_260_1_2;260;SP_31H;1;1-55J;-;-;XA.X5.2;KZL_R;1;1-66J;N_105_112_03;357_972_740_E;N_037_008_8;-;-;1685;BR;0,5;M.31..MB_K-M12_A1;x;-;-;327003
3;327004;M.31..MB_K-M12_A1_260_1_4;260;SP_31H;1;1-55J;-;-;XA.X4.2._1;KZL_L_1;1;1-60F;N_105_112_03;357_972_740_E;N_037_008_8;-;-;1685;BR;0,5;M.31..MB_K-M12_A1;-;x;-;327004
3;327005;M.31..MB_K-M12_A1_260_1_5;260;SP_31H;1;1-55J;-;-;XA.X5.2._1;KZL_R_1;1;1-63F;N_105_112_03;357_972_740_E;N_037_008_8;-;-;1687;BR;0,5;M.31..MB_K-M12_A1;-;x;-;327005
